Product,Description,Barcode,Colour,Size,Brand,Hierachy,UOM,SRP,Trade Price,Vat Code,Vat Rate,Web Friendly Description,Image Filename,Stock Flag,Pack Contents,Division Code,Discontinued Flag,Supersession Code,Unit Price,Country of Origin,Break Qty 1,Break Price 1,Break Qty 2,Break Price 2,Break Qty 3,Break Price 3,Break Qty 4,Break Price 4,Break Qty 5,Break Price 5
WMTAF12120,"AXLE WMfg Thru-axle 120mm, M12x1.5x12",8.11079E+11,black,12mm x 1.5mm,Wheels Manufacturing,FPWHAB,Each,39.99,21.65,NOR,20,"Front 12mm Thru-axle - 120mm, M12 x 1.5mm x 12mm",wmtaf12120,N,1,WHM,N,,21.65,US,1,21.65,1,0,1,0,1,0,1,0
WMTAF12125,"AXLE WMfg Thru-axle 125mm, M12x1.5x15",8.11079E+11,black,15mm x 1.5mm,Wheels Manufacturing,FPWHAB,Each,39.99,21.65,NOR,20,"Front 12mm Thru-axle - 125mm, M12 x 1.5mm x 15mm",wmtaf12125,N,1,WHM,N,,21.65,US,1,21.65,1,0,1,0,1,0,1,0
WMTAF12128,"AXLE WMfg Thru-axle 128mm, M12x1.5x15",8.10125E+11,black,15mm x 1.5mm,Wheels Manufacturing,FPWHAB,Each,39.99,21.65,NOR,20,"Front 15mm Thru-axle - 128mm, M12x1.5x15",wmtaf12128,Y,1,WHM,N,,21.65,US,1,21.65,1,0,1,0,1,0,1,0
WMTAF14115,"AXLE WMfg Thru-axle 141mm, M15x1.5x13",8.10125E+11,black,13mm x 1.5mm,Wheels Manufacturing,FPWHAB,Each,39.99,21.65,NOR,20,"Front 15mm Thru-axle - 141mm, M15x1.5x13",wmtaf14115,Y,1,WHM,N,,21.65,US,1,21.65,1,0,1,0,1,0,1,0
WMTAF15125,AXLE WMfg Thru-axle 125mm M15x1.5x15,8.11079E+11,black,15mm x 1.5mm,Wheels Manufacturing,FPWHAB,Each,39.99,21.65,NOR,20,Front 15mm Thru-axle - 125mm M15 x 1.5mm x 15mm,wmtaf15125,Y,1,WHM,N,,21.65,US,1,21.65,1,0,1,0,1,0,1,0
WMTAF15148,"AXLE WMfg Thru-axle 148mm, M15x1.5x12",8.11079E+11,black,12mm x 1.5mm,Wheels Manufacturing,FPWHAB,Each,39.99,21.65,NOR,20,"Front 15mm Thru-axle - 148mm, M15 x 1.5mm x 12mm",wmtaf15148,Y,1,WHM,N,,21.65,US,1,21.65,1,0,1,0,1,0,1,0
WMTAF15155,"AXLE WMfg Thru-axle 155mm, M14x1.5x15",8.11079E+11,black,15mm x 1.5mm,Wheels Manufacturing,FPWHAB,Each,39.99,21.65,NOR,20,"Front 15mm Thru-axle - 155mm, M14 x 1.5mm x 15mm",wmtaf15155,N,1,WHM,N,,21.65,US,1,21.65,1,0,1,0,1,0,1,0
WMTAF15158,"AXLE WMfg Thru-axle 158mm, M15x1.5x9",8.11079E+11,black,9mm x 1.5mm,Wheels Manufacturing,FPWHAB,Each,39.99,21.65,NOR,20,"Front 15mm Thru-axle - 158mm, M15 x 1.5mm x 9mm",wmtaf15158,N,1,WHM,N,,21.65,US,1,21.65,1,0,1,0,1,0,1,0
WMTAF19815,"AXLE WMfg Thru-axle 198mm, M15x1.5x10",8.10125E+11,black,10mm x 1.5mm,Wheels Manufacturing,FPWHAB,Each,39.99,21.65,NOR,20,"Front 15mm Thru-axle - 198mm, M15x1.5x10",wmtaf19815,Y,1,WHM,N,,21.65,US,1,21.65,1,0,1,0,1,0,1,0
WMTAR12154,"AXLE WMfg Thru-axle 154mm, M12x1.0x15",8.10125E+11,black,15mm x 1.0mm,Wheels Manufacturing,FPWHAB,Each,39.99,21.65,NOR,20,"Rear 12mm Thru-axle - 154mm, M12x1.0x15",wmtar12154,Y,1,WHM,N,,21.65,US,1,21.65,1,0,1,0,1,0,1,0
WMTAR12160,"AXLE WMfg Thru-axle 160mm, M12x1.0x25",8.11079E+11,black,25mm x 1.0mm,Wheels Manufacturing,FPWHAB,Each,39.99,21.65,NOR,20,"Rear 12mm Thru-axle - 160mm, M12 x 1.0mm x 25mm",wmtar12160,Y,1,WHM,N,,21.65,US,1,21.65,1,0,1,0,1,0,1,0
WMTAR12162,"AXLE WMfg Thru-axle 162mm, M12x1.0x18",8.11079E+11,black,18mm x 1.0mm,Wheels Manufacturing,FPWHAB,Each,39.99,21.65,NOR,20,"Rear 12mm Thru-axle - 162mm, M12 x 1.0mm x 18mm",wmtar12162,Y,1,WHM,N,,21.65,US,1,21.65,1,0,1,0,1,0,1,0
WMTAR12164,"AXLE WMfg Thru-axle 164mm, M12x1.5x10",8.11079E+11,black,10mm x 1.5mm,Wheels Manufacturing,FPWHAB,Each,39.99,21.65,NOR,20,"Rear 12mm Thru-axle - 164mm, M12 x 1.5mm x 10mm",wmtar12164,N,1,WHM,N,,21.65,US,1,21.65,1,0,1,0,1,0,1,0
WMTAR12165,"AXLE WMfg Thru-axle 165mm, M12x1.75x22",8.10125E+11,black,22mm x 1.75mm,Wheels Manufacturing,FPWHAB,Each,39.99,21.65,NOR,20,"Rear 12mm Thru-axle - 165mm, M12x1.75x22",wmtar12165,N,1,WHM,N,,21.65,US,1,21.65,1,0,1,0,1,0,1,0
WMTAR12166,"AXLE WMfg Thru-axle 166mm, M12x1.0x18",8.11079E+11,black,18mm x 1.0mm,Wheels Manufacturing,FPWHAB,Each,39.99,21.65,NOR,20,"Rear 12mm Thru-axle - 166mm, M12 x 1.0mm x 18mm",wmtar12166,Y,1,WHM,N,,21.65,US,1,21.65,1,0,1,0,1,0,1,0
WMTAR12168,"AXLE WMfg Thru-axle 168mm, M12x1.0x20",8.11079E+11,black,20mm x 1.0mm,Wheels Manufacturing,FPWHAB,Each,39.99,21.65,NOR,20,"Rear 12mm Thru-axle - 168mm, M12 x 1.0mm x 20mm",wmtar12168,Y,1,WHM,N,,21.65,US,1,21.65,1,0,1,0,1,0,1,0
WMTAR12172,AXLE WMfg Thru-axle 172mm M12x1.0x18,8.11079E+11,black,18mm x 1.0mm,Wheels Manufacturing,FPWHAB,Each,39.99,21.65,NOR,20,"Rear 12mm Thru-axle - 172mm, M12 x 1.0mm x 18mm",wmtar12172,Y,1,WHM,N,,21.65,US,1,21.65,1,0,1,0,1,0,1,0
WMTAR121721,"AXLE WMfg Thru-axle 172mm, M12x1.5x18",8.11079E+11,black,18mm x 1.5mm,Wheels Manufacturing,FPWHAB,Each,39.99,21.65,NOR,20,"Rear 12mm Thru-axle - 172mm, M12 x 1.5mm x 18mm",wmtar121721,N,1,WHM,N,,21.65,US,1,21.65,1,0,1,0,1,0,1,0
WMTAR121722,"AXLE WMfg Thru-axle 172mm, M12x1.75x16",8.10125E+11,black,16mm x 1.75mm,Wheels Manufacturing,FPWHAB,Each,39.99,21.65,NOR,20,"Rear 12mm Thru-axle - 172mm, M12x1.75x16",wmtar121722,N,1,WHM,N,,21.65,US,1,21.65,1,0,1,0,1,0,1,0
WMTAR12174,"AXLE WMfg Thru-axle 174mm, M12x1.0x13",8.10125E+11,black,13mm x 1.0mm,Wheels Manufacturing,FPWHAB,Each,39.99,21.65,NOR,20,"Rear 12mm Thru-axle - 174mm, M12x1.0x13",wmtar12174,Y,1,WHM,N,,21.65,US,1,21.65,1,0,1,0,1,0,1,0
WMTAR12175,"AXLE WMfg Thru-axle 175mm, M12x1.0x18",8.11079E+11,black,18mm x 1.0mm,Wheels Manufacturing,FPWHAB,Each,39.99,21.65,NOR,20,"Rear 12mm Thru-axle - 175mm, M12 x 1.0mm x 18mm",wmtar12175,Y,1,WHM,N,,21.65,US,1,21.65,1,0,1,0,1,0,1,0
WMTAR12176,"AXLE WMfg Thru-axle 176mm, M12x1.75x20",8.11079E+11,black,20mm x 1.75mm,Wheels Manufacturing,FPWHAB,Each,39.99,21.65,NOR,20,"Rear 12mm Thru-axle - 176mm, M12 x 1.75mm x 20mm",wmtar12176,N,1,WHM,N,,21.65,US,1,21.65,1,0,1,0,1,0,1,0
WMTAR12180,"AXLE WMfg Thru-axle 180mm, M12x1.0x13",8.11079E+11,black,13.5mm x 1.0mm,Wheels Manufacturing,FPWHAB,Each,39.99,21.65,NOR,20,"Rear 12mm Thru-axle - 180mm, M12 x 1.0mm x 13mm",wmtar12180,N,1,WHM,N,,21.65,US,1,21.65,1,0,1,0,1,0,1,0
WMTAR121801,"AXLE WMfg Thru-axle 180mm, M12x1.75x20",8.11079E+11,black,20mm x 1.75mm,Wheels Manufacturing,FPWHAB,Each,39.99,21.65,NOR,20,"Rear 12mm Thru-axle - 180mm, M12 x 1.75mm x 20mm",wmtar121801,N,1,WHM,N,,21.65,US,1,21.65,1,0,1,0,1,0,1,0
WMTAR12185,"AXLE WMfg Thru-axle 185mm, M12x1.0x16",8.10125E+11,black,16mm x 1.0mm,Wheels Manufacturing,FPWHAB,Each,39.99,21.65,NOR,20,"Rear 12mm Thru-axle - 185mm, M12x1.0x16",wmtar12185,Y,1,WHM,N,,21.65,US,1,21.65,1,0,1,0,1,0,1,0
WMTAR12194,"AXLE WMfg Thru-axle 194mm, M12x1.00x16",8.10125E+11,black,16mm x 1.0mm,Wheels Manufacturing,FPWHAB,Each,39.99,21.65,NOR,20,"Rear 12mm Thru-axle - 194mm, M12x1.0x16",wmtar12194,Y,1,WHM,N,,21.65,US,1,21.65,1,0,1,0,1,0,1,0
WMTAR12199,"AXLE WMfg Thru-axle 199mm, M12x1.75x22",8.10125E+11,black,22mm x 1.75mm,Wheels Manufacturing,FPWHAB,Each,39.99,21.65,NOR,20,"Rear 12mm Thru-axle - 199mm, M12x1.75x22",wmtar12199,Y,1,WHM,N,,21.65,US,1,21.65,1,0,1,0,1,0,1,0
WMTAR12218,"AXLE WMfg Thru-axle 218mm, M12x1.0x13.5",8.10125E+11,black,13.5mm x 1.0mm,Wheels Manufacturing,FPWHAB,Each,39.99,21.65,NOR,20,"Rear 12mm Thru-axle - 218mm, M12x1.0x13.5",wmtar12218,Y,1,WHM,N,,21.65,US,1,21.65,1,0,1,0,1,0,1,0
WMTL4091,TOOL WMfg Bushing Tool,8.36572E+11,red,one size,Wheels Manufacturing,FWTOAH,Each,74.99,43.75,NOR,20,Bushing installation and removal tool,wmtl4091-2,Y,1,WHM,N,,43.75,US,1,43.75,1,0,1,0,1,0,1,0
WMTL9000,TOOL WMfg BB Preload Tool,8.11079E+11,red,one size,Wheels Manufacturing,FWTOAE,Each,29.99,17.5,NOR,20,Shimano Bottom Bracket Preload Tool,wmtl9000,Y,1,WHM,N,,17.5,US,1,17.5,1,0,1,0,1,0,1,0
WMTL9001,TOOL WMfg Fox Adj Tool,8.11079E+11,red,one size,Wheels Manufacturing,FWTOAH,Each,12.99,7.58,NOR,20,Fox Shock Adjuster Tool,wmtl9001,Y,1,WHM,N,,7.58,US,1,7.58,1,0,1,0,1,0,1,0
WMTL9002,TOOL WMfg Bafang E-Bike Cass Tool,8.11079E+11,silver,one size,Wheels Manufacturing,FWTOAD,Each,34.99,20.4,NOR,20,Bafang E-Bike Motor Cassette Removal Tool,wmtl9002,Y,1,WHM,N,,20.4,US,1,20.4,1,0,1,0,1,0,1,0
WMTLAPS,TOOL WMfg Adj Press Stop,8.11079E+11,red,one size,Wheels Manufacturing,FWTOAE,Each,74.99,43.75,NOR,20,Adjustable Press Stop,wmtlaps,Y,1,WHM,N,,43.75,US,1,43.75,1,0,1,0,1,0,1,0
WMTLAPSM,TOOL WMfg Adj Press Stop Mini,8.11079E+11,red,one size,Wheels Manufacturing,FWTOAE,Each,69.99,40.8,NOR,20,Adjustable Press Stop Mini,wmtlapsm,Y,1,WHM,N,,40.8,US,1,40.8,1,0,1,0,1,0,1,0
WMTLAXGAUGE01,TOOL WMfg Axle Gauge M9x1,8.10125E+11,black,one size,Wheels Manufacturing,FWTOAU,Each,6.99,4.08,NOR,20,Axle Ruler Plug Gauge - M9x1,wmtlaxruler_04,N,1,WHM,N,,4.08,US,1,4.08,1,0,1,0,1,0,1,0
WMTLAXGAUGE02,TOOL WMfg Axle Gauge M9x26,8.10125E+11,black,one size,Wheels Manufacturing,FWTOAU,Each,6.99,4.08,NOR,20,Axle Ruler Plug Gauge - M9x26,wmtlaxruler_04,N,1,WHM,N,,4.08,US,1,4.08,1,0,1,0,1,0,1,0
WMTLAXGAUGE03,TOOL WMfg Axle Gauge M10x1,8.10125E+11,black,one size,Wheels Manufacturing,FWTOAU,Each,6.99,4.08,NOR,20,Axle Ruler Plug Gauge - M10x1,wmtlaxruler_04,N,1,WHM,N,,4.08,US,1,4.08,1,0,1,0,1,0,1,0
WMTLAXGAUGE04,TOOL WMfg Axle Gauge M10x26,8.10125E+11,black,one size,Wheels Manufacturing,FWTOAU,Each,6.99,4.08,NOR,20,Axle Ruler Plug Gauge - M10x26,wmtlaxruler_04,N,1,WHM,N,,4.08,US,1,4.08,1,0,1,0,1,0,1,0
WMTLAXGAUGE05,TOOL WMfg Axle Gauge 3/8x24,8.10125E+11,black,one size,Wheels Manufacturing,FWTOAU,Each,6.99,4.08,NOR,20,Axle Ruler Plug Gauge - 3/8x24,wmtlaxruler_04,N,1,WHM,N,,4.08,US,1,4.08,1,0,1,0,1,0,1,0
WMTLAXGAUGE06,TOOL WMfg Axle Gauge 3/8x26,8.10125E+11,black,one size,Wheels Manufacturing,FWTOAU,Each,6.99,4.08,NOR,20,Axle Ruler Plug Gauge - 3/8x26,wmtlaxruler_04,N,1,WHM,N,,4.08,US,1,4.08,1,0,1,0,1,0,1,0
WMTLAXGAUGE07,TOOL WMfg Axle Gauge M12x1,8.10125E+11,black,one size,Wheels Manufacturing,FWTOAU,Each,6.99,4.08,NOR,20,Axle Ruler Plug Gauge - M12x1,wmtlaxruler_04,N,1,WHM,N,,4.08,US,1,4.08,1,0,1,0,1,0,1,0
WMTLAXGAUGE08,TOOL WMfg Axle Gauge M12x1.25,8.10125E+11,black,one size,Wheels Manufacturing,FWTOAU,Each,6.99,4.08,NOR,20,Axle Ruler Plug Gauge - M12x1.25,wmtlaxruler_04,N,1,WHM,N,,4.08,US,1,4.08,1,0,1,0,1,0,1,0
WMTLAXGAUGE09,TOOL WMfg Axle Gauge M12x1.5,8.10125E+11,black,one size,Wheels Manufacturing,FWTOAU,Each,6.99,4.08,NOR,20,Axle Ruler Plug Gauge - M12x1.5,wmtlaxruler_04,N,1,WHM,N,,4.08,US,1,4.08,1,0,1,0,1,0,1,0
WMTLAXGAUGE10,TOOL WMfg Axle Gauge M12x1.75,8.10125E+11,black,one size,Wheels Manufacturing,FWTOAU,Each,6.99,4.08,NOR,20,Axle Ruler Plug Gauge - M12x1.75,wmtlaxruler_04,N,1,WHM,N,,4.08,US,1,4.08,1,0,1,0,1,0,1,0
WMTLAXGAUGE11,TOOL WMfg Axle Gauge M14x1.5,8.10125E+11,black,one size,Wheels Manufacturing,FWTOAU,Each,6.99,4.08,NOR,20,Axle Ruler Plug Gauge - M14x1.5,wmtlaxruler_04,N,1,WHM,N,,4.08,US,1,4.08,1,0,1,0,1,0,1,0
WMTLAXGAUGE12,TOOL WMfg Axle Gauge M15x1,8.10125E+11,black,one size,Wheels Manufacturing,FWTOAU,Each,6.99,4.08,NOR,20,Axle Ruler Plug Gauge - M15x1,wmtlaxruler_04,N,1,WHM,N,,4.08,US,1,4.08,1,0,1,0,1,0,1,0
WMTLAXGAUGE13,TOOL WMfg Axle Gauge M15x1.5,8.10125E+11,black,one size,Wheels Manufacturing,FWTOAU,Each,6.99,4.08,NOR,20,Axle Ruler Plug Gauge - M15x1.5,wmtlaxruler_04,N,1,WHM,N,,4.08,US,1,4.08,1,0,1,0,1,0,1,0
WMTLAXRULER,TOOL WMfg Axle Ruler Pro,8.10125E+11,red,one size,Wheels Manufacturing,FWTOAU,Each,139.99,81.7,NOR,20,Axle Ruler Pro,wmtlaxruler,N,1,WHM,N,,81.7,US,1,81.7,1,0,1,0,1,0,1,0
WMTLBBEK,TOOL WMfg Bottom Bracket Ess Kit,8.11079E+11,red,one size,Wheels Manufacturing,FWTOAE,Each,134.99,78.7,NOR,20,Bottom Bracket Essential Kit,wmtlbbek,Y,1,WHM,N,,78.7,US,1,78.7,1,0,1,0,1,0,1,0
WMTLBBGE,TOOL WMfg BB Gauge Tool,8.11079E+11,red,one size,Wheels Manufacturing,FWTOAE,Each,32.99,19.25,NOR,20,Bottom Bracket Gauge Tool,wmtlbbge,Y,1,WHM,N,,19.25,US,1,19.25,1,0,1,0,1,0,1,0
WMTLBBPEK,TOOL WMfg Bike Bearing Press Ess Kit,8.11079E+11,red,one size,Wheels Manufacturing,FWTOAU,Each,79.99,46.65,NOR,20,Bike Bearing Press Essential Kit,wmtlbbpek,Y,1,WHM,N,,46.65,US,1,46.65,1,0,1,0,1,0,1,0
WMTLBBPK,TOOL WMfg Bottom Bracket Pro Kit,8.11079E+11,red,one size,Wheels Manufacturing,FWTOAE,Each,219.99,128,NOR,20,Bottom Bracket Pro Install Kit,wmtlbbpk,Y,1,WHM,N,,128,US,1,128,1,0,1,0,1,0,1,0
WMTLBBPPK,TOOL WMfg Bike Bearing Press Pro,8.11079E+11,red,one size,Wheels Manufacturing,FWTOAU,Each,314.99,183.65,NOR,20,Bike Bearing Press Pro Kit,wmtlbbppk,N,1,WHM,N,,183.65,US,1,183.65,1,0,1,0,1,0,1,0
WMTLBBT,TOOL WMfg Thin BB Tool 16-notch/48.5mm,8.11079E+11,red,one size,Wheels Manufacturing,FWTOAE,Each,44.99,26.24,NOR,20,Thin Flange Bottom Bracket Tool - 16-notch 48.5mm,wmtlbbt,Y,1,WHM,N,,26.24,US,1,26.24,1,0,1,0,1,0,1,0
WMTLBBTPT471,TOOL WMfg Thin BB Tool 16-notch/52mm,8.11079E+11,red,one size,Wheels Manufacturing,FWTOAE,Each,44.99,26.24,NOR,20,Thin Flange Bottom Bracket Tool - Praxis T47 16-notch 52mm,wmtlbbtpt471,Y,1,WHM,N,,26.24,US,1,26.24,1,0,1,0,1,0,1,0
WMTLBBTPT472,TOOL WMfg Thin BB Tool 16-notch/50mm,8.11079E+11,red,one size,Wheels Manufacturing,FWTOAE,Each,44.99,26.24,NOR,20,Thin Flange Bottom Bracket Tool - Praxis T47 16-notch 50mm,wmtlbbtpt472,Y,1,WHM,N,,26.24,US,1,26.24,1,0,1,0,1,0,1,0
WMTLBBXEK,TOOL WMfg BB Bearing Ext Ess Kit,8.11079E+11,red,one size,Wheels Manufacturing,FWTOAE,Each,162.99,95.1,NOR,20,Bottom Bracket Bearing Extractor Essential Kit,wmtlbbxek,Y,1,WHM,N,,95.1,US,1,95.1,1,0,1,0,1,0,1,0
WMTLBBXPK,TOOL WMfg BB Bearing Ext Pro Kit,8.11079E+11,red,one size,Wheels Manufacturing,FWTOAE,Each,204.99,119.58,NOR,20,Bottom Bracket Bearing Extractor Pro Kit,wmtlbbxpk,Y,1,WHM,N,,119.58,US,1,119.58,1,0,1,0,1,0,1,0
WMTLBDEK,TOOL WMfg Drift Set Ess Kit,8.11079E+11,red,one size,Wheels Manufacturing,FWTOAU,Each,214.99,125,NOR,20,Bearing Drift Set Essential Kit,wmtlbdek,N,1,WHM,N,,125,US,1,125,1,0,1,0,1,0,1,0
WMTLBDSK,TOOL WMfg Drift Set Sup Kit,8.11079E+11,red,one size,Wheels Manufacturing,FWTOAU,Each,204.99,119.5,NOR,20,Bearing Drift Set Support Kit,wmtlbdsk,Y,1,WHM,N,,119.5,US,1,119.5,1,0,1,0,1,0,1,0
WMTLBENCH1,TOOL WMfg Ult Bench Mat,8.11079E+11,black,one size,Wheels Manufacturing,FWTOWA,Each,84.99,46,NOR,20,Ultimate Benchtop Mat,wmtlbench1-3,Y,1,WHM,N,,46,US,1,46,1,0,1,0,1,0,1,0
WMTLBORE22,TOOL WMfg 22mm Open Bore Drift,8.11079E+11,red,22mm,Wheels Manufacturing,FWTOAE,Each,10.99,6.4,NOR,20,22mm Open Bore Drift,wmtlbore22,Y,1,WHM,N,,6.4,US,1,6.4,1,0,1,0,1,0,1,0
WMTLBORE24,TOOL WMfg 24mm Open Bore Drift,8.11079E+11,red,24mm,Wheels Manufacturing,FWTOAE,Each,10.99,6.4,NOR,20,24mm Open Bore Drift,wmtlbore24,Y,1,WHM,N,,6.4,US,1,6.4,1,0,1,0,1,0,1,0
WMTLBORE29,TOOL WMfg 29mm Open Bore Drift,8.11079E+11,red,29mm,Wheels Manufacturing,FWTOAE,Each,10.99,6.4,NOR,20,29mm Open Bore Drift,wmtlbore29,Y,1,WHM,N,,6.4,US,1,6.4,1,0,1,0,1,0,1,0
WMTLBORE30,TOOL WMfg 30mm Open Bore Drift,8.11079E+11,red,30mm,Wheels Manufacturing,FWTOAE,Each,10.99,6.4,NOR,20,30mm Open Bore Drift,wmtlbore30,Y,1,WHM,N,,6.4,US,1,6.4,1,0,1,0,1,0,1,0
WMTLBPK,TOOL WMfg Shock Bush Press Kit,8.11079E+11,red,one size,Wheels Manufacturing,FWTOAH,Each,119.99,69.95,NOR,20,Shock Bushing Press Kit,wmtlbpk,Y,1,WHM,N,,69.95,US,1,69.95,1,0,1,0,1,0,1,0
WMTLBXEK,TOOL WMfg Bike Bearing Ext Ess Kit,8.11079E+11,red,one size,Wheels Manufacturing,FWTOAU,Each,154.99,90.35,NOR,20,Bike Bearing Extractor Essential Kit,wmtlbxek,N,1,WHM,N,,90.35,US,1,90.35,1,0,1,0,1,0,1,0
WMTLEBS1,TOOL WMfg Bosch Gen 1 Lockring,8.11079E+11,red,one size,Wheels Manufacturing,FWTOAE,Each,47.99,27.99,NOR,20,Bosch Gen 1 E-bike Lockring Tool,wmtlebs1,Y,1,WHM,N,,27.99,US,1,27.99,1,0,1,0,1,0,1,0
WMTLEBS3,TOOL WMfg Bosch Gen 3 Lockring,8.11079E+11,red,one size,Wheels Manufacturing,FWTOAE,Each,39.99,23.32,NOR,20,Bosch Gen 3 E-bike Lockring Tool,wmtlebs3,Y,1,WHM,N,,23.32,US,1,23.32,1,0,1,0,1,0,1,0
WMTLEBS4,TOOL WMfg Panasonic Lockring,8.11079E+11,red,one size,Wheels Manufacturing,FWTOAE,Each,59.99,35,NOR,20,Panasonic E-bike Lockring Tool,wmtlebs4,Y,1,WHM,N,,35,US,1,35,1,0,1,0,1,0,1,0
WMTLEBS5,TOOL WMfg Yamaha PW Lockring,8.11079E+11,red,one size,Wheels Manufacturing,FWTOAE,Each,35.99,21,NOR,20,Yamaha PW E-bike Lockring Tool,wmtlebs5,Y,1,WHM,N,,21,US,1,21,1,0,1,0,1,0,1,0
WMTLEBS7,TOOL WMfg Bafang Inner Lockring,8.11079E+11,red,one size,Wheels Manufacturing,FWTOAE,Each,35.99,21,NOR,20,Bafang Inner M33 E-bike Lockring Tool,wmtlebs7,Y,1,WHM,N,,21,US,1,21,1,0,1,0,1,0,1,0
WMTLEBS8,TOOL WMfg Bafang Outer Lockring,8.11079E+11,red,one size,Wheels Manufacturing,FWTOAE,Each,35.99,21,NOR,20,Bafang Outer M33 E-bike Lockring Tool,wmtlebs8,Y,1,WHM,N,,21,US,1,21,1,0,1,0,1,0,1,0
WMTLFD,TOOL WMfg Frame Drift,8.11079E+11,red,one size,Wheels Manufacturing,FWTOAE,Each,19.99,11.66,NOR,20,Frame Drift,wmtlfd,Y,1,WHM,N,,11.66,US,1,11.66,1,0,1,0,1,0,1,0
WMTLHBPPK,TOOL WMfg Hub Bearing Press Pro,8.11079E+11,red,one size,Wheels Manufacturing,FWTOAU,Each,184.99,107.95,NOR,20,Hub Bearing Press Pro Kit,wmtlhbppk,N,1,WHM,N,,107.95,US,1,107.95,1,0,1,0,1,0,1,0
WMTLHBXEK,TOOL WMfg Hub Bearing Ext Ess Kit,8.11079E+11,red,one size,Wheels Manufacturing,FWTOAU,Each,154.99,90.35,NOR,20,Hub Bearing Extractor Essential Kit,wmtlhbxek,Y,1,WHM,N,,90.35,US,1,90.35,1,0,1,0,1,0,1,0
WMTLHPK,TOOL WMfg Headset Pro Press,8.11079E+11,red,one size,Wheels Manufacturing,FWTOAE,Each,194.99,113.74,NOR,20,Headset Pro Install Kit,wmtlhpk,Y,1,WHM,N,,113.74,US,1,113.74,1,0,1,0,1,0,1,0
WMTLROD,SPRE WMfg Rep Press Rod,8.11079E+11,red,one size,Wheels Manufacturing,MPWHAG,Each,25.99,15.16,NOR,20,Replacement Rod For WMTL1,wmtlrod,N,1,WHM,N,,15.16,US,1,15.16,1,0,1,0,1,0,1,0
WMTLSSB,TOOL WMfg Seatpost Shaft Block,8.10125E+11,black,one size,Wheels Manufacturing,MWTLAF,Each,79.99,46.63,NOR,20,Seatpost Shaft Block,wmtlssb,N,1,WHM,N,,46.63,US,1,46.63,1,0,1,0,1,0,1,0
WMTLSSC,TOOL WMfg Shock Shaft Kit,8.11079E+11,red,one size,Wheels Manufacturing,MWTLAF,Each,244.99,143,NOR,20,Shock Shaft Clamp Kit,wmtlssc,Y,1,WHM,N,,143,US,1,143,1,0,1,0,1,0,1,0
WMWW24,SPRE WMfg 24mm Id Wave Washer,8.36572E+11,black,24mm,Wheels Manufacturing,FPTRAA,Pack of 10,21.99,12.82,NOR,20,24mm ID Wave Washer,wmww24-2,Y,1,WHM,N,,12.82,US,1,12.82,1,0,1,0,1,0,1,0
WMWW30,SPRE WMfg 30mm Id Wave Washer,8.36572E+11,silver,30mm,Wheels Manufacturing,FPTRAA,Pack of 10,21.99,12.82,NOR,20,30mm ID Wave Washer,wmww30-2,Y,1,WHM,N,,12.82,US,1,12.82,1,0,1,0,1,0,1,0
WSAS1B0455,LUBE Shimano anti-seize 455g,8.71701E+12,clear,455g,Shimano Workshop,FWLUAC,Each,19.99,5.99,NOR,20,Anti-seize - 455 gram tub,wsas1b0455,Y,1,SHM,Y,,5.99,US,1,5.99,1,0,1,0,1,0,1,0
Y0029801A,LUBE Nexus maintenance oil set,4.55017E+12,white,1 litre,Shimano Workshop,FWLUAD,Each,89.99,45,NOR,20,Internal gear hub maintenance oil dipping set,y0029801a,Y,1,SHM,N,,45,JP,1,45,1,0,1,0,1,0,1,0
Y00398010,SPRE SLM610 RH indicator unit,4.52467E+12,black,one size,Shimano Spares,FPBRAG,Each,7.99,4.66,NOR,20,SL-M610 right hand indicator unit,shimanospareslogo,Y,1,SHM,N,,4.66,JP,1,4.66,1,0,1,0,1,0,1,0
Y00398040,SPRE SLM610-I RH base cover,4.52467E+12,black,one size,Shimano Spares,FPBRAG,Each,3.99,2.33,NOR,20,SL-M610-I right hand base cover unit,shimanospareslogo,Y,1,SHM,N,,2.33,JP,1,2.33,1,0,1,0,1,0,1,0
Y00398050,SPRE SLM610-I bolt & nut unit,4.52467E+12,silver,one size,Shimano Spares,FPBRAG,Each,7.99,4.66,NOR,20,SL-M610-I bolt & nut unit,shimanospareslogo,Y,1,SHM,N,,4.66,JP,1,4.66,1,0,1,0,1,0,1,0
Y00498010,SPRE SLM610 LH indicator unit,4.52467E+12,black,one size,Shimano Spares,FPBRAG,Each,7.99,4.66,NOR,20,SL-M610 left hand indicator unit,shimanospareslogo,Y,1,SHM,N,,4.66,JP,1,4.66,1,0,1,0,1,0,1,0
Y00498030,SPRE SLM610 LH main lever cvr,4.52467E+12,silver,one size,Shimano Spares,FPBRAG,Each,1.99,1.16,NOR,20,SL-M610 left hand main lever cover & fixing screw,shimanospareslogo,Y,1,SHM,Y,,1.16,JP,1,1.16,1,0,1,0,1,0,1,0
Y00498040,SPRE SLM610-I LH base cover,4.52467E+12,black,one size,Shimano Spares,FPBRAG,Each,3.99,2.33,NOR,20,SL-M610-I left hand base cover unit,shimanospareslogo,Y,1,SHM,N,,2.33,JP,1,2.33,1,0,1,0,1,0,1,0
